Site,Year,Date,Plot,Location,Snow_cover,Water_cover,Land_cover,Total_cover,Observer,Notes
barr,2014,8-Jul-14,brw0,f4,NA,NA,NA,100,kkalasz,NA
barr,2014,8-Jul-14,brw0,f6,NA,NA,NA,100,kkalasz,NA
barr,2014,8-Jul-14,brw0,f8,NA,NA,NA,100,kkalasz,NA
barr,2014,8-Jul-14,brw0,f10,NA,NA,NA,100,kkalasz,NA
barr,2014,8-Jul-14,brw0,f12,NA,NA,NA,100,kkalasz,NA
barr,2014,8-Jul-14,brw0,h2,NA,NA,NA,100,kkalasz,NA
barr,2014,8-Jul-14,brw0,h4,NA,NA,NA,100,kkalasz,NA
barr,2014,8-Jul-14,brw0,h6,NA,NA,NA,100,kkalasz,NA
barr,2014,8-Jul-14,brw0,h8,NA,NA,NA,100,kkalasz,NA
barr,2014,8-Jul-14,brw0,h10,NA,NA,NA,100,kkalasz,NA
barr,2014,8-Jul-14,brw0,h12,NA,NA,NA,100,kkalasz,NA
barr,2014,8-Jul-14,brw0,j2,NA,NA,NA,100,kkalasz,NA
barr,2014,8-Jul-14,brw0,j4,NA,NA,NA,100,kkalasz,NA
barr,2014,8-Jul-14,brw0,j6,NA,NA,NA,100,kkalasz,NA
barr,2014,8-Jul-14,brw0,j8,NA,NA,NA,100,kkalasz,NA
barr,2014,8-Jul-14,brw0,j10,NA,NA,NA,100,kkalasz,NA
barr,2014,8-Jul-14,brw0,j12,NA,NA,NA,100,kkalasz,NA
barr,2014,8-Jul-14,brw0,l2,NA,NA,NA,100,kkalasz,NA
barr,2014,8-Jul-14,brw0,l4,NA,NA,NA,100,kkalasz,NA
barr,2014,8-Jul-14,brw0,l6,NA,NA,NA,100,kkalasz,NA
barr,2014,8-Jul-14,brw0,l8,NA,NA,NA,100,kkalasz,NA
barr,2014,8-Jul-14,brw0,l10,NA,NA,NA,100,kkalasz,NA
barr,2014,8-Jul-14,brw0,l12,NA,NA,NA,100,kkalasz,NA
barr,2014,15-Jul-14,brw0,b2,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,b4,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,b6,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,b8,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,b10,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,b12,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,d2,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,d4,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,d6,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,d8,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,d10,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,d12,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,f2,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,f4,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,f6,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,f8,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,f10,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,f12,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,h2,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,h4,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,h6,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,h8,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,h10,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,h12,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,j2,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,j4,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,j6,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,j8,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,j10,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,j12,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,l2,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,l4,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,l6,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,l8,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,l10,NA,NA,NA,100,asterling,NA
barr,2014,15-Jul-14,brw0,l12,NA,NA,NA,100,asterling,NA
barr,2014,22-Jul-14,brw0,b2,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,b4,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,b6,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,b8,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,b10,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,b12,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,d2,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,d4,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,d6,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,d8,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,d10,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,d12,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,f2,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,f4,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,f6,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,f8,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,f10,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,f12,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,h2,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,h4,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,h6,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,h8,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,h10,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,h12,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,j2,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,j4,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,j6,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,j8,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,j10,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,j12,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,l2,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,l4,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,l6,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,l8,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,l10,NA,NA,NA,100,wenglish,NA
barr,2014,22-Jul-14,brw0,l12,NA,NA,NA,100,wenglish,NA
barr,2014,29-Jul-14,brw0,b2,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,b4,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,b6,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,b8,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,b10,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,b12,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,d2,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,d4,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,d6,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,d8,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,d10,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,d12,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,f2,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,f4,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,f6,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,f8,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,f10,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,f12,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,h2,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,h4,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,h6,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,h8,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,h10,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,h12,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,j2,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,j4,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,j6,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,j8,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,j10,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,j12,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,l2,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,l4,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,l6,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,l8,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,l10,NA,NA,NA,100,asterling,NA
barr,2014,29-Jul-14,brw0,l12,NA,NA,NA,100,asterling,NA
barr,2014,5-Aug-14,brw0,b2,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,b4,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,b6,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,b8,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,b10,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,b12,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,d2,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,d4,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,d6,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,d8,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,d10,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,d12,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,f2,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,f4,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,f6,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,f8,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,f10,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,f12,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,h2,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,h4,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,h6,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,h8,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,h10,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,h12,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,j2,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,j4,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,j6,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,j8,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,j10,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,j12,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,l2,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,l4,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,l6,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,l8,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,l10,NA,NA,NA,100,jmarin,NA
barr,2014,5-Aug-14,brw0,l12,NA,NA,NA,100,jmarin,NA
barr,2014,31-May-14,brw1,b2,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,b4,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,b6,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,b8,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,b10,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,b12,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,d2,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,d4,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,d6,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,d8,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,d10,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,d12,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,f2,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,f4,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,f6,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,f8,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,f10,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,f12,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,h2,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,h4,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,h6,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,h8,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,h10,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,h12,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,j2,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,j4,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,j6,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,j8,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,j10,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,j12,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,l2,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,l4,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,l6,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,l8,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,l10,100,0,0,100,wenglish,NA
barr,2014,31-May-14,brw1,l12,100,0,0,100,wenglish,NA
barr,2014,2-Jun-14,brw1,b2,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,b4,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,b6,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,b8,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,b10,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,b12,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,d2,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,d4,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,d6,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,d8,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,d10,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,d12,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,f2,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,f4,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,f6,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,f8,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,f10,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,f12,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,h2,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,h4,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,h6,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,h8,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,h10,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,h12,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,j2,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,j4,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,j6,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,j8,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,j10,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,j12,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,l2,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,l4,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,l6,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,l8,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,l10,100,0,0,100,kgrond,NA
barr,2014,2-Jun-14,brw1,l12,100,0,0,100,kgrond,NA
barr,2014,4-Jun-14,brw1,b2,NA,NA,NA,100,asterling,NA
barr,2014,4-Jun-14,brw1,b4,NA,NA,NA,100,asterling,NA
barr,2014,4-Jun-14,brw1,b6,NA,NA,NA,100,asterling,NA
barr,2014,4-Jun-14,brw1,b8,NA,NA,NA,100,asterling,NA
barr,2014,4-Jun-14,brw1,b10,NA,NA,NA,100,asterling,NA
barr,2014,4-Jun-14,brw1,b12,100,0,0,100,asterling,NA
barr,2014,4-Jun-14,brw1,d2,NA,NA,NA,100,asterling,NA
barr,2014,4-Jun-14,brw1,d4,NA,NA,NA,100,asterling,NA
barr,2014,4-Jun-14,brw1,d6,NA,NA,NA,100,asterling,NA
barr,2014,4-Jun-14,brw1,d8,NA,NA,NA,100,asterling,NA
barr,2014,4-Jun-14,brw1,d10,100,0,0,100,asterling,NA
barr,2014,4-Jun-14,brw1,d12,100,0,0,100,asterling,NA
barr,2014,4-Jun-14,brw1,f2,NA,NA,NA,100,asterling,NA
barr,2014,4-Jun-14,brw1,f4,NA,NA,NA,100,asterling,NA
barr,2014,4-Jun-14,brw1,f6,NA,NA,NA,100,asterling,NA
barr,2014,4-Jun-14,brw1,f8,NA,NA,NA,100,asterling,NA
barr,2014,4-Jun-14,brw1,f10,NA,NA,NA,100,asterling,NA
barr,2014,4-Jun-14,brw1,f12,NA,NA,NA,100,asterling,NA
barr,2014,4-Jun-14,brw1,h2,NA,NA,NA,100,asterling,NA
barr,2014,4-Jun-14,brw1,h4,100,0,0,100,asterling,NA
barr,2014,4-Jun-14,brw1,h6,NA,NA,NA,100,asterling,NA
barr,2014,4-Jun-14,brw1,h8,NA,NA,NA,100,asterling,NA
barr,2014,4-Jun-14,brw1,h10,100,0,0,100,asterling,NA
barr,2014,4-Jun-14,brw1,h12,NA,NA,NA,100,asterling,NA
barr,2014,4-Jun-14,brw1,j2,NA,NA,NA,100,asterling,NA
barr,2014,4-Jun-14,brw1,j4,NA,NA,NA,100,asterling,NA
barr,2014,4-Jun-14,brw1,j6,NA,NA,NA,100,asterling,NA
barr,2014,4-Jun-14,brw1,j8,100,0,0,100,asterling,NA
barr,2014,4-Jun-14,brw1,j10,NA,NA,NA,100,asterling,NA
barr,2014,4-Jun-14,brw1,j12,100,0,0,100,asterling,NA
barr,2014,4-Jun-14,brw1,l2,100,0,0,100,asterling,NA
barr,2014,4-Jun-14,brw1,l4,100,0,0,100,asterling,NA
barr,2014,4-Jun-14,brw1,l6,100,0,0,100,asterling,NA
barr,2014,4-Jun-14,brw1,l8,100,0,0,100,asterling,NA
barr,2014,4-Jun-14,brw1,l10,100,0,0,100,asterling,NA
barr,2014,4-Jun-14,brw1,l12,100,0,0,100,asterling,NA
barr,2014,6-Jun-14,brw1,b2,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,b4,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,b6,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,b8,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,b10,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,b12,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,d2,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,d4,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,d6,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,d8,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,d10,100,0,0,100,asterling,NA
barr,2014,6-Jun-14,brw1,d12,100,0,0,100,asterling,NA
barr,2014,6-Jun-14,brw1,f2,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,f4,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,f6,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,f8,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,f10,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,f12,100,0,0,100,asterling,NA
barr,2014,6-Jun-14,brw1,h2,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,h4,100,0,0,100,asterling,NA
barr,2014,6-Jun-14,brw1,h6,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,h8,100,0,0,100,asterling,NA
barr,2014,6-Jun-14,brw1,h10,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,h12,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,j2,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,j4,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,j6,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,j8,100,0,0,100,asterling,NA
barr,2014,6-Jun-14,brw1,j10,100,0,0,100,asterling,NA
barr,2014,6-Jun-14,brw1,j12,100,0,0,100,asterling,NA
barr,2014,6-Jun-14,brw1,l2,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,l4,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,l6,100,0,0,100,asterling,NA
barr,2014,6-Jun-14,brw1,l8,NA,NA,NA,100,asterling,NA
barr,2014,6-Jun-14,brw1,l10,100,0,0,100,asterling,NA
barr,2014,6-Jun-14,brw1,l12,NA,NA,NA,100,asterling,NA
barr,2014,8-Jun-14,brw1,b2,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,b4,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,b6,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,b8,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,b10,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,b12,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,d2,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,d4,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,d6,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,d8,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,d10,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,d12,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,f2,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,f4,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,f6,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,f8,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,f10,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,f12,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,h2,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,h4,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,h6,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,h8,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,h10,NA,NA,NA,90,jmarin,NA
barr,2014,8-Jun-14,brw1,h12,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,j2,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,j4,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,j6,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,j8,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,j10,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,j12,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,l2,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,l4,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,l6,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,l8,NA,NA,NA,100,jmarin,NA
barr,2014,8-Jun-14,brw1,l10,NA,NA,NA,95,jmarin,NA
barr,2014,8-Jun-14,brw1,l12,NA,NA,NA,100,jmarin,NA
barr,2014,10-Jun-14,brw1,b2,NA,NA,NA,100,asterling,NA
barr,2014,10-Jun-14,brw1,b4,NA,NA,NA,100,asterling,NA
barr,2014,10-Jun-14,brw1,b6,NA,NA,NA,100,asterling,NA
barr,2014,10-Jun-14,brw1,b8,NA,NA,NA,100,asterling,NA
barr,2014,10-Jun-14,brw1,b10,NA,NA,NA,100,asterling,NA
barr,2014,10-Jun-14,brw1,b12,NA,NA,NA,100,asterling,NA
barr,2014,10-Jun-14,brw1,d2,NA,NA,NA,100,asterling,NA
barr,2014,10-Jun-14,brw1,d4,NA,NA,NA,100,asterling,NA
barr,2014,10-Jun-14,brw1,d6,NA,NA,NA,100,asterling,NA
barr,2014,10-Jun-14,brw1,d8,NA,NA,NA,100,asterling,NA
barr,2014,10-Jun-14,brw1,d10,NA,NA,NA,100,asterling,NA
barr,2014,10-Jun-14,brw1,d12,NA,NA,NA,100,asterling,NA
barr,2014,10-Jun-14,brw1,f2,NA,NA,NA,100,asterling,NA
barr,2014,10-Jun-14,brw1,f4,NA,NA,NA,100,asterling,NA
